INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Institute of Production and Recording,2,3,NULL,214
Virginia College-Greenville,2,3,NULL,289
Paul Mitchell the School-Birmingham,1,3,NULL,128
Taft University System,4,3,NULL,6
Mayfield College,2,3,NULL,404
Academy of Esthetics and Cosmetology,1,3,NULL,50
International Professional School of Bodywork,2,3,NULL,131
Borner's Barber College,1,3,NULL,49
Paul Mitchell the School-Pasadena,1,3,NULL,159
San Francisco Institute of Esthetics & Cosmetology Inc,1,3,NULL,216
Laurus College,2,3,NULL,941
Healing Hands School of Holistic Health,1,3,NULL,258
Career Development Institute Inc,1,3,NULL,60
Auguste Escoffier School of Culinary Arts-Boulder,1,3,NULL,369
Aspen University,4,3,NULL,802
Institute of Taoist Education and Acupuncture,4,2,NULL,NULL
National Beauty College,1,3,NULL,40
Denver College of Nursing,3,3,NULL,807
Cambridge College of Healthcare & Technology,2,3,NULL,453
Cozmo Beauty School,1,3,NULL,66
Orion College,2,3,NULL,336
North Florida Academy,1,3,NULL,11
Professional Hands Institute,1,3,NULL,111
Celebrity School of Beauty,1,3,NULL,188
Paul Mitchell the School-Atlanta,1,3,NULL,320
Evans Hairstyling College-Rexburg,1,3,NULL,66
Paul Mitchell the School-Rexburg,1,3,NULL,114
University of Aesthetics & Cosmetology,1,3,NULL,27
The University of Aesthetics & Cosmetology,1,3,NULL,39
Tricoci University of Beauty Culture-Chicago NW,1,3,NULL,172
Tricoci University of Beauty Culture-Glendale Heights,1,3,NULL,92
Tricoci University of Beauty Culture-Peoria,1,3,NULL,112
Tricoci University of Beauty Culture-Rockford,1,3,NULL,134
Frederick School of Cosmetology,1,3,NULL,15
Omega Studios' School of Applied Recording Arts & Sciences,1,3,NULL,122
Focus-Hope Information Technologies Center,1,2,NULL,63
International Cosmetology Academy,1,3,NULL,44
French Academy of Cosmetology,1,3,NULL,53
Healing Arts Center,1,3,NULL,99
Paul Mitchell the School-Springfield,1,3,NULL,112
Urshan Graduate School of Theology,4,2,NULL,NULL
Mississippi Institute of Aesthetics Nails & Cosmetology,1,3,NULL,88
College of Western Idaho,2,1,NULL,6951
Aveda Institute-Chapel Hill,1,3,NULL,231
Charlotte School of Law,4,3,NULL,NULL
Daoist Traditions College of Chinese Medical Arts,4,3,NULL,NULL
Total Image Beauty Academy,1,3,NULL,63
Jersey College,2,3,0.6136,1928
American Institute of Medical Sciences & Education,1,3,NULL,352
Casal Institute of Nevada,1,3,1,181
Career School of NY,1,2,NULL,55
John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,1,3,NULL,37
Yeshiva of Machzikai Hadas,3,2,1,410
Aveda Institute-Columbus,1,3,NULL,285
Paul Mitchell the School-Cincinnati,1,3,NULL,222
Hands on Therapy,1,3,NULL,83
MediaTech Institute-Dallas,1,3,NULL,175
PCCenter,1,3,NULL,35
Aveda Arts & Sciences Institute-San Antonio,1,3,NULL,236
Skin Science Institute,1,3,NULL,94
Global Health College,2,3,0.5652,337
Pacific Northwest University of Health Sciences,4,2,NULL,NULL
The Chicago School of Professional Psychology at Anaheim,4,2,NULL,NULL
Fortis College-Dothan,1,3,NULL,199
Fortis Institute-Pensacola,2,3,NULL,676
Fortis College-Montgomery,2,3,NULL,289
Woodland Community College,2,1,NULL,2588
Dorsey Business Schools-Farmington Hills,1,3,NULL,86
Dorsey College-Roseville,1,3,NULL,141
Vatterott College-Appling Farms,2,3,NULL,322
Minnesota School of Business-Moorhead,3,3,NULL,96
Brown Mackie College-Boise,3,3,NULL,270
Brown Mackie College-Tulsa,3,3,NULL,479
Fortis Institute-Birmingham,2,3,NULL,454
Miller-Motte College-Greenville,2,3,NULL,293
The Chicago School of Professional Psychology at Los Angeles,4,2,NULL,33
Cardiac and Vascular Institute of Ultrasound,1,3,NULL,45
Virginia College-Jacksonville,2,3,NULL,511
Studio Academy of Beauty,1,3,NULL,335
California Nurses Educational Institute,1,3,NULL,235
RWM Fiber Optics,1,3,NULL,96
Paul Mitchell the School-Sacramento,1,3,NULL,506
Providence Christian College,3,2,0.5034,145
Oxford Academy of Hair Design Inc,1,3,NULL,81
Institute of World Politics,4,2,NULL,NULL
Pontifical John Paul II Institute for Studies on Marriage and Family,4,2,NULL,NULL
Medical Institute of Palm Beach,1,3,NULL,141
Woodruff Medical Training and Testing,1,3,NULL,96
Oliver Finley Academy of Cosmetology,1,3,NULL,171
National Career College,2,3,NULL,218
Aveda Institute-Chicago,1,3,NULL,192
Tricoci University of Beauty Culture-Libertyville,1,3,NULL,117
Tricoci University of Beauty Culture-Bridgeview,1,3,NULL,162
The Temple-A Paul Mitchell Partner School,1,3,NULL,209
Center for Massage,1,3,NULL,32
Academy of Hair Design-Oklahoma City,1,3,NULL,41
Education and Technology Institute,0,2,NULL,0
Pulse Beauty Academy,1,3,NULL,134
Liberty Junior College,1,3,NULL,240
Toni & Guy Hairdressing Academy-Cranston,1,3,NULL,142
South Texas Training Center,1,3,NULL,134
Columbia College,2,3,NULL,403
Vermont College of Fine Arts,4,2,NULL,NULL
Advanced Welding Institute,1,3,NULL,25
The Art Institute of Washington-Dulles,3,3,NULL,117
Paul Mitchell the School-Memphis,1,3,NULL,131
Pima Medical Institute-East Valley,2,3,NULL,525
Virginia College-Charleston,3,3,NULL,344
Paul Mitchell the School-Cleveland,1,3,NULL,141
Paul Mitchell the School-Columbus,1,3,NULL,185
Georgia Beauty Academy,1,3,NULL,143
Empire Beauty School-Lauderhill,1,3,NULL,97
Empire Beauty School-Spring Lake Park,1,3,NULL,126
MediaTech Institute-Austin,1,3,NULL,69
MediaTech Institute-Houston,1,3,NULL,96
Fortis College-Phoenix,1,3,NULL,293
Miller-Motte College-Raleigh,2,3,NULL,394
Lamson Institute,1,3,NULL,174
College of Hair Design-East Campus,1,3,NULL,80
Sanford-Brown College-Online,3,3,NULL,468
Le Cordon Bleu College of Culinary Arts-St Louis,2,3,NULL,142
Heritage College-Wichita,2,3,NULL,339
Heritage College-Little Rock,1,3,NULL,453
Argosy University-Phoenix Online Division,4,3,NULL,6858
MedTech College-Greenwood Campus,2,3,NULL,320
MedTech College-Ft Wayne Campus,2,3,NULL,390
MedTech College-Lexington Campus,2,3,NULL,389
ITT Technical Institute-Madison,2,3,0.9333,169
ITT Technical Institute-Springfield,3,3,0.8817,111
ITT Technical Institute-Huntington,2,3,0.9762,155
ITT Technical Institute-Concord,3,3,0.7889,233
ITT Technical Institute-Fort Myers,2,3,0.7076,317
ITT Technical Institute-Charlotte North,3,3,0.9017,379
Fortis College-Salt Lake City,2,3,NULL,368
Polytechnic University of Puerto Rico-Miami,4,2,NULL,52
Polytechnic University of Puerto Rico-Orlando,4,2,NULL,98
Ross Medical Education Center-Fort Wayne,1,3,NULL,120
Ross Medical Education Center-Battle Creek,1,3,NULL,174
Geisinger Commonwealth School of Medicine,4,2,NULL,NULL
Josef's School of Hair Skin & Body-Fargo,1,3,NULL,41
Northeast Technology Center-Claremore,1,1,NULL,40
Salon Success Academy-Fontana,1,3,NULL,62
Salon Success Academy-Redlands,1,3,NULL,86
Brown Mackie College-Phoenix,3,3,NULL,510
Strayer University-West Virginia,4,3,NULL,162
Regency Beauty Institute-Tinley Park,1,3,NULL,70
Regency Beauty Institute-Columbia,1,3,NULL,24
Regency Beauty Institute-South Bend,1,3,NULL,62
Regency Beauty Institute-Detroit Lakeside,1,3,NULL,71
Regency Beauty Institute-Fort Myers,1,3,NULL,21
Regency Beauty Institute-Arlington,1,3,NULL,90
Regency Beauty Institute-Durham,1,3,NULL,40
Minnesota School of Business-Elk River,3,3,NULL,134
Brown Mackie College-Greenville,3,3,NULL,572
Globe University-Sioux Falls,3,3,NULL,121
Globe University-Eau Claire,3,3,NULL,105
Vanguard College of Cosmetology-Baton Rouge,1,3,NULL,126
Globe University-Minneapolis,4,3,NULL,15
Beauty Schools of America-Homestead,1,3,NULL,508
South Texas Vocational Technical Institute-Brownsville,1,3,NULL,261
Miller-Motte College-STVT-Corpus Christi,1,3,NULL,299
L'Ecole Culinaire-Memphis,2,3,NULL,402
University of Minnesota-Rochester,3,1,0.2752,402
Health And Style Institute,1,3,NULL,202
CBT Technology Institute-Cutler Bay,2,3,NULL,112
American National University-Columbus,2,3,NULL,50
Herzing University-Toledo,3,3,0.9437,215
Capri Beauty College,1,3,NULL,50
Milan Institute-Bakersfield,1,3,NULL,344
Homestead Schools,1,2,NULL,132
Carrington College-Las Vegas,2,3,0.3934,370
Carrington College-Reno,2,3,0.5198,327
Chamberlain University-Florida,3,3,0.5,969
Remington College-Columbia Campus,1,2,0.8725,294
Remington College of Nursing Orlando,3,2,NULL,111
Washington Barber College Inc,1,3,NULL,103
InterCoast Colleges-Rancho Cordova,1,3,NULL,26
Horizon University,3,2,NULL,29
San Diego Culinary Institute,1,3,0.7077,104
Beyond 21st Century Beauty Academy,1,3,NULL,57
Academy for Jewish Religion-California,4,2,NULL,NULL
Angeles College,3,3,NULL,183
Angeles Institute,1,3,NULL,128
Paul Mitchell the School-Temecula,1,3,NULL,251
TIGI Hairdressing Academy Guilford,1,3,NULL,9
International Institute of Cosmetology,1,3,NULL,144
Florida School of Traditional Midwifery,1,2,0.8846,63
Emerald Coast Technical College,1,1,NULL,157
Immokalee Technical College,1,1,NULL,197
American Academy of Cosmetology,1,3,NULL,19
University of Fort Lauderdale,4,2,NULL,22
Aviation Institute of Maintenance-Orlando,1,3,NULL,200
Summit Salon Academy,1,3,NULL,151
Summit Salon Academy-Gainesville,1,3,NULL,24
Tenaj Salon Institute,1,3,NULL,74
Profile Institute of Barber-Styling,1,3,NULL,64
Keune Academy by 124,1,3,NULL,81
Pacific Rim Christian University,4,2,0.5,96
Paul Mitchell the School-Twin Falls,1,3,NULL,18
Master Educators Beauty School,1,3,NULL,30
Ambria College of Nursing,2,3,NULL,425
Midwestern Career College,1,3,NULL,315
Paul Mitchell the School-Normal,1,3,NULL,113
Innovations Design Academy,1,3,NULL,40
Aveda Fredric's Institute-Indianapolis,1,3,NULL,228
Summit Salon Academy,1,3,NULL,95
Eric Fisher Academy,1,3,NULL,171
A & W Healthcare Educators,1,3,NULL,20
My Le's Beauty College,1,3,NULL,33
Blackstone Valley Vocational Regional School District,1,1,NULL,48
Southern Worcester County Regional Vocational School District,1,1,NULL,23
L'esprit Academy,1,3,NULL,152
Marketti Academy of Cosmetology,1,3,NULL,64
CenterPoint Massage & Shiatsu Therapy School & Clinic,1,3,NULL,82
Avalon School of Cosmetology,1,3,NULL,31
American Business and Technology University,3,3,NULL,288
City Vision University,3,2,NULL,72
Transformed Barber and Cosmetology Academy,1,3,NULL,78
Bitterroot School of Cosmetology,1,3,NULL,22
Atlanta Beauty & Barber Academy,1,3,NULL,116
Montana Academy of Salons,1,3,NULL,80
Park West Barber School,1,3,NULL,302
National Career Institute,1,3,NULL,227
Toni & Guy Hairdressing Academy-Albuquerque,1,3,NULL,154
International Academy of Style,1,3,NULL,91
EDP School,1,2,NULL,138
New York Medical Career Training Center,1,3,NULL,358
Institute of Culinary Education,1,3,NULL,626
New Life Business Institute,1,3,NULL,49
The Salon Professional Academy-Tonawanda,1,3,NULL,132
Onondaga School of Therapeutic Massage-Syracuse,1,3,NULL,64
Academy of Cosmetology and Esthetics NYC,1,3,NULL,91
Finger Lakes School of Massage,1,3,NULL,95
Four County Career Center,1,1,NULL,159
Elevate Salon Institute,1,3,NULL,61
Summit Salon Academy-Perrysburg,1,3,NULL,66
Portland Actors Conservatory,1,2,0.8947,25
Somerset County Technology Center,1,1,NULL,62
Metro Beauty Academy,1,3,NULL,162
Barone Beauty Academy,1,3,NULL,24
Academy for Careers and Technology,1,1,NULL,53
Aiken School of Cosmetology and Barbering,1,3,NULL,36
Love Beauty School Inc,1,3,NULL,69
Professional Career Training Institute,1,3,NULL,114
Houston International College Cardiotech Ultrasound School,1,3,NULL,50
DuVall's School of Cosmetology,1,3,NULL,83
Advanced Beauty College,1,3,NULL,54
Texas Beauty College,1,3,NULL,43
Avenue Five Institute,1,3,NULL,203
The Salon Professional Academy-Lewisville,1,3,NULL,60
Renaissance Academie,1,3,NULL,65
Ascent College,3,2,NULL,58
Institute of Advanced Medical Esthetics,1,3,NULL,14
Aveda Arts & Sciences Institute Seattle,1,3,NULL,376
Northwest School of Wooden Boat Building,2,2,NULL,62
Pinchot University,4,2,NULL,NULL
The Salon Professional Academy-Onalaska,1,3,NULL,74
Regency Beauty Institute-North Tucson,1,3,NULL,61
Brightwood College-Chula Vista,2,3,NULL,259
InterCoast Colleges-Roseville,1,3,NULL,18
West Coast University-Orange County,3,3,0.8298,1705
West Coast University-Ontario,3,3,0.8846,1116
Virginia College-Augusta,2,3,NULL,769
Midwest Technical Institute-East Peoria,1,3,NULL,387
Paul Mitchell the School-Chicago,1,3,NULL,288
Brightwood College-Indianapolis,2,3,NULL,588
Regency Beauty Institute-Evansville,1,3,NULL,41
Regency Beauty Institute-Shreveport,1,3,NULL,66
Regency Beauty Institute-Springfield,1,3,NULL,54
Regency Beauty Institute-Canton,1,3,NULL,89
Regency Beauty Institute-Spartanburg,1,3,NULL,26
Regency Beauty Institute-Chattanooga,1,3,NULL,38
Regency Beauty Institute-Mesquite,1,3,NULL,63
Dorsey School of Business-Waterford Pontiac,1,3,NULL,156
Regina's College of Beauty-High Point,1,3,NULL,51
Miller-Motte College-Fayetteville,2,3,NULL,584
European Massage Therapy School-Las Vegas,1,3,NULL,87
Harrison College-Grove City,3,3,1,265
Miller-Motte College-Columbus,2,3,NULL,461
National University College-Ponce,3,3,0.9339,1307
Fortis College-Grand Prairie,1,3,NULL,231
The Art Institute of Virginia Beach,3,3,NULL,527
Bryant & Stratton College-Bayshore,3,3,NULL,423
Daymar College-Online,3,3,NULL,252
Virginia College-Columbia,2,3,NULL,449
Fortis College-Indianapolis,2,3,NULL,265
Brightwood College-Arlington,2,3,NULL,383
Brightwood College-Charlotte,1,3,NULL,306
Globe University-Madison East,3,3,NULL,165
Minnesota School of Business-Lakeville,3,3,NULL,138
Globe University-Green Bay,3,3,NULL,130
Globe University-Madison West,3,3,NULL,138
Globe University-Wausau,3,3,NULL,103
Empire Beauty School-E Memphis,1,3,NULL,139
Empire Beauty School-Nashville,1,3,NULL,64
Empire Beauty School-Jackson,1,3,NULL,51
Empire Beauty School-Springfield,1,3,NULL,184
Empire Beauty School-Paramus,1,3,NULL,122
Empire Beauty School-Speedway,1,3,NULL,160
Empire Beauty School-Morrow,1,3,NULL,250
Strayer University-Arkansas,4,3,NULL,151
Strayer University-Georgia,4,3,NULL,4501
Strayer University-Mississippi,4,3,NULL,178
Strayer University-South Carolina,4,3,NULL,1438
Strayer University-Texas,4,3,NULL,1364
The Art Institute of San Antonio,3,3,NULL,1062
Globe University-La Crosse,3,3,NULL,138
Empire Beauty School-S Memphis,1,3,NULL,124
Empire Beauty School-Charlotte,1,3,NULL,82
Empire Beauty School-E Greensboro,1,3,NULL,80
Empire Beauty School-Winston-Salem,1,3,NULL,82
Empire Beauty School-West Palm,1,3,NULL,77
Empire Beauty School-Pineville,1,3,NULL,104
Empire Beauty School-N Memphis,1,3,NULL,68
Virginia Polytechnic Institute & State University,4,2,NULL,NULL
Broadview Entertainment Arts University,3,3,NULL,115
Bryant & Stratton College-Hampton,3,3,NULL,488
Paul Mitchell the School-Phoenix,1,3,NULL,146
All Beauty College,1,3,NULL,13
Northern California Institute of Cosmetology Inc,1,3,NULL,28
Golden State College of Court Reporting,1,3,NULL,47
Trinity School of Health and Allied Sciences,1,3,NULL,101
Paul Mitchell the School-Modesto,1,3,NULL,103
Cosmo Beauty Academy,1,3,NULL,93
Paul Mitchell the School-Fresno,1,3,NULL,280
Unitek College,3,3,NULL,821
Gurnick Academy of Medical Arts,2,3,NULL,957
Southern California University SOMA,4,3,NULL,17
Paul Mitchell the School-East Bay,1,3,NULL,194
South University-Richmond,4,3,NULL,614
South University-Virginia Beach,4,3,NULL,567
Aveda Institute-Denver,1,3,NULL,387
Paul Mitchell the School-Colorado Springs,1,3,NULL,233
The Salon Professional Academy-Colorado Springs,1,3,NULL,60
Paul Mitchell the School-Delaware,1,3,NULL,135
Future-Tech Institute,1,3,NULL,128
Fred K Marchman Technical College,1,1,NULL,204
Eureka Institute of Health and Beauty,1,3,NULL,63
The Salon Professional Academy-Ft Myers,1,3,NULL,35
SOLEX College,2,3,NULL,76
Unity Cosmetology College,1,3,NULL,40
Universal Spa Training Academy,1,3,NULL,146
The Salon Professional Academy-Evansville,1,3,NULL,99
Tri County Regional Vocational Technical High School,1,1,NULL,56
Compass College of Cinematic Arts,2,2,1,116
Nova Academy of Cosmetology,1,3,NULL,59
Victory Trade School,1,2,NULL,16
Starting Points Inc,1,2,NULL,46
SAE Institute of Technology-New York,1,3,NULL,128
John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,1,3,NULL,8
The Artisan College of Cosmetology,1,3,NULL,23
Sage School of Massage & Esthetics,1,3,NULL,14
Peloton College,1,3,NULL,93
ABC Beauty Academy,1,3,NULL,72
Salon & Spa Institute,1,3,NULL,64
American Beauty Academy,1,3,NULL,26
Summit Salon Academy,1,3,NULL,132
Paul Mitchell the School-Milwaukee,1,3,NULL,131
ITT Technical Institute-Merrillville,3,3,0.9681,251
ITT Technical Institute-Tallahassee,3,3,0.5909,320
ITT Technical Institute-Salem,3,3,0.5313,194
ITT Technical Institute-Akron,2,3,0.685,216
ITT Technical Institute-Corona,3,3,0.9338,392
ITT Technical Institute-Johnson City,2,3,0.9583,129
ITT Technical Institute-DeSoto,2,3,0.9778,229
ITT Technical Institute-North Charleston,3,3,0.9565,272
ITT Technical Institute-Aurora,3,3,0.9059,213
ITT Technical Institute-Dearborn,3,3,0.9242,320
ITT Technical Institute-Las Vegas,3,3,0.9412,449
Touro University Worldwide,4,2,NULL,382
Touro University California,4,2,NULL,NULL
The Chicago School of Professional Psychology at Washington DC,4,2,NULL,NULL
Touro University Nevada,4,2,NULL,66
Herzing University-Kenosha,4,3,1,410
Herzing University-Brookfield,4,3,0.9565,320
Texas A&M University-San Antonio,4,1,NULL,3630
Fortis Institute,1,3,NULL,362
Southern Careers Institute-Brownsville,1,3,NULL,564
Southern Careers Institute-Harlingen,1,3,NULL,428
Strayer University-Global Region,4,3,NULL,4416
Regina's College of Beauty-Charlotte,1,3,NULL,89
Kenneth Shuler School of Cosmetology-Florence,1,3,NULL,154
Fortis College-Columbia,2,3,NULL,393
Brown Mackie College-Albuquerque,3,3,NULL,610
Brown Mackie College-St Louis,3,3,NULL,347
Avant Gard The School,1,3,NULL,49
The Beauty Institute-Schwarzkopf Professional-Bellingham,1,3,NULL,67
California University of Management and Sciences,4,2,NULL,25
Ross Medical Education Center-Davison,1,3,NULL,150
Ross Medical Education Center-Granger,2,3,NULL,193
Ross Medical Education Center-Niles,1,3,NULL,201
Ross Medical Education Center-Canton,1,3,NULL,147
Pima Medical Institute-Houston,2,3,NULL,917
Illinois Media School-Chicago Campus,1,3,NULL,229
Miller-Motte College-STVT-San Antonio,1,3,NULL,512
Concorde Career College-Dallas,2,3,0.9418,611
Concorde Career Institute-Orlando,2,3,0.8623,333
Concorde Career College-San Antonio,2,3,0.8229,580
Ecotech Institute,2,3,NULL,242
Johnson & Wales University-Online,4,2,0.6364,244
Altierus Career College-Fort Worth South,2,2,NULL,437
Geisinger-Lewistown Hospital School of Nursing,1,2,0.4828,43
Moreno Valley College,2,1,NULL,7269
Brittany Beauty Academy,1,3,NULL,107
Onondaga School of Therapeutic Massage-Rochester,1,3,NULL,53
Norco College,2,1,NULL,8104
Dorsey College-Saginaw,1,3,NULL,216
Milan Institute of Cosmetology-La Quinta,1,3,NULL,140
Milan Institute-Boise,1,3,NULL,168
Milan Institute of Cosmetology-El Paso,1,3,NULL,435
Universal Technical Institute-Dallas Fort Worth,1,3,NULL,1178
Finger Lakes School of Massage,1,3,NULL,71
Park Avenue School of Cosmetology,1,3,NULL,53
American School of Nursing and Medical Careers,1,3,NULL,145
Salter School-New Bedford,1,3,NULL,64
Harris School of Business-Upper Darby Campus,1,3,NULL,581
Stratford School of Aviation Maintenance Technicians,1,1,NULL,46
Brown Mackie College-San Antonio,3,3,NULL,712
Hollywood Institute of Beauty Careers,1,3,NULL,8
Cortiva Institute-New Jersey,1,3,NULL,109
Cambridge Junior College-Woodland,1,3,0.8261,56
ICPR Junior College,2,3,NULL,488
Ridley-Lowell Business & Technical Institute-Danbury,1,3,NULL,131
Artistic Nails and Beauty Academy-Lakeland,1,3,NULL,54
Paul Mitchell the School-Murfreesboro,1,3,NULL,198
Allied American University,3,3,NULL,2410
American Sentinel College of Nursing and Health Sciences,4,3,NULL,1569
Flashpoint Chicago A Campus of Columbia College Hollywood,2,3,0.8935,288
Hawaii Medical College,1,3,NULL,14
Carolina College of Hair Design,1,3,NULL,58
Virginia College-Baton Rouge,2,3,NULL,435
Remington College-Heathrow Campus,3,2,0.6574,252
College of Massage Therapy,1,1,0.5405,32
Miller-Motte College-Jacksonville,2,3,NULL,412
Miller-Motte College-Augusta,2,3,NULL,363
Miller-Motte College-Conway,2,3,NULL,518
Virginia College-Macon,2,3,NULL,312
Virginia College-Spartanburg,2,3,NULL,258
Aveda Institute-Portland,1,3,NULL,249
Chamberlain University-Virginia,3,3,0.6667,489
Stevens-Henager College,3,2,NULL,308
Summit Salon Academy-Cincinnati,1,3,NULL,42
Penrose Academy,1,3,NULL,183
Virginia College-Richmond,2,3,NULL,336
Skin Institute,1,3,NULL,61
Northwest Institute of Literary Arts,4,2,NULL,NULL
Body Therapy Institute,1,3,NULL,72
Beauty Academy of South Florida,1,3,NULL,215
Ogle School Hair Skin Nails-North Dallas,1,3,NULL,119
The Salon Professional Academy-North Little Rock,1,3,NULL,69
The Salon Professional Academy-St Charles,1,3,NULL,80
American College for Medical Careers,3,3,NULL,508
Mildred Elley-New York Campus,2,3,NULL,923
National Paralegal College,3,3,NULL,938
Carolina College of Biblical Studies,3,2,NULL,117
Star Career Academy-Audubon,1,3,NULL,195
Allstate Hairstyling & Barber College,1,3,NULL,40
Omega Graduate School,4,2,NULL,NULL
Jung Tao School of Classical Chinese Medicine,4,2,NULL,NULL
New York Film Academy,4,3,NULL,1357
The Collective School Of Music,1,3,NULL,56
International College of Cosmetology,1,3,NULL,189
Bella Capelli Academy,1,3,NULL,233
Institute of Medical Careers,2,3,NULL,123
Toni & Guy Hairdressing Academy-Modesto,1,3,NULL,11
Georgia Central University,4,2,NULL,153
Flagler Technical College,1,1,NULL,217
Galaxy Medical College,1,3,NULL,49
American Medical Sciences Center,1,3,NULL,73
Mandalyn Academy,1,3,NULL,70
Jose Maria Vargas University,4,3,NULL,25
American Academy of Health and Beauty,1,3,NULL,69
D A Dorsey Technical College,1,1,NULL,130
Keweenaw Bay Ojibwa Community College,2,1,NULL,81
Meridian Institute of Surgical Assisting,1,3,NULL,402
Mauna Loa Helicopters,1,3,1,26
Acaydia School of Aesthetics,1,3,NULL,49
Manhattan Institute,1,3,NULL,682
Cosmetic Arts Institute,1,3,NULL,41
Holistic Massage Training Institute,1,3,NULL,28
Diamonds Cosmetology College,1,3,NULL,48
Tramy Beauty School,1,3,NULL,221
Northern Virginia School of Therapeutic Massage,1,3,NULL,83
Paul Mitchell the School-St Louis,1,3,NULL,178
Advanced Training Institute,1,3,NULL,505
Cosmopolitan Beauty and Tech School,1,3,NULL,146
Salon 496 Barber Academy,1,3,NULL,36
Shepherds Theological Seminary,4,2,NULL,0
Taylor Andrews Academy of Hair Design-West Jordan,1,3,NULL,167
Santa Ana Beauty Academy,1,3,NULL,49
Manna University,3,2,0.5278,113
Evolve Beauty Academy,1,3,NULL,22
The Salon Professional Academy-Rochester,1,3,NULL,23
Aveda Institute-New Mexico,1,3,NULL,182
Nashville Barber and Style Academy,1,3,NULL,30
American Trade School,2,3,NULL,97
Estelle Skin Care and Spa Institute,1,3,NULL,89
Paul Mitchell the School-Honolulu,1,3,NULL,134
Elite Cosmetology School,1,3,NULL,72
American Technical Institute,1,3,NULL,17
Bergin University of Canine Studies,4,2,NULL,28
Aveda Institute-Boise,1,3,NULL,56
American Health Institute,1,3,NULL,85
Pima Medical Institute-Aurora,2,3,NULL,322
Real Barbers College,1,3,NULL,115
Capilo School of Hair Design,1,3,NULL,162
Pure Aesthetics Natural Skincare School,1,3,NULL,29
Lindsey Institute of Cosmetology,1,3,NULL,55
The Salon Professional Academy-Iowa City,1,3,NULL,52
Buckner Barber School,1,3,NULL,24
Simmons College of Kentucky,3,2,NULL,216
Atelier Esthetique Institute of Esthetics,1,3,0.975,107
Advanced College of Cosmetology,1,3,NULL,35
North American University,4,2,NULL,476
Entourage Institute of Beauty and Esthetics,1,3,NULL,72
United Beauty College,1,3,NULL,76
Cinta Aveda Institute,1,3,NULL,279
Long Island Nail Skin & Hair Institute,1,3,NULL,161
Keser Torah-Mayan Hatalmud,3,2,1,34
Southern California Health Institute,1,3,NULL,293
Best Care College,1,3,NULL,72
First Class Cosmetology School,1,3,NULL,62
Millennia Atlantic University,4,3,NULL,91
Abcott Institute,1,3,NULL,132
The Salon Professional Academy-Kenosha,1,3,NULL,86
Paul Mitchell the School-Indianapolis,1,3,NULL,148
Taylor Andrews Academy-St George,1,3,NULL,126
Seymour Beauty Academy,1,3,NULL,22
Protege Academy,1,3,NULL,64
Colorado Academy of Veterinary Technology,2,3,1,67
Northeast Technical Institute,1,3,NULL,477
Academy for Salon Professionals,1,3,NULL,102
Elite School of Cosmetology,1,3,NULL,42
Paul Mitchell the School-Las Vegas,1,3,NULL,285
Summit Salon Academy-Kokomo,1,3,NULL,96
Hair Academy,1,3,NULL,13
Florida Academy,1,3,NULL,136
Institute for Doctoral Studies in the Visual Arts,4,2,NULL,NULL
State Career College,1,3,NULL,85
Academy for Salon Professionals,1,3,NULL,61
Paul Mitchell the School-Spokane,1,3,NULL,158
J Renee College,1,3,NULL,93
National Personal Training Institute of Colorado,1,3,NULL,86
National Personal Training Institute of Colorado,1,3,NULL,49
International College of Beauty Arts & Sciences,1,3,NULL,54
The Salon Professional Academy,1,3,NULL,59
John Paul the Great Catholic University,4,2,0.9508,206
ITT Technical Institute-Durham,2,3,0.8986,334
ITT Technical Institute-Hanover,2,3,0.8,353
University of Phoenix-Mississippi,3,3,NULL,34
Independence University,4,2,NULL,5704
National American University-Tulsa,3,3,NULL,131
National American University-Centennial,3,3,NULL,216
National American University-Lee's Summit,3,3,NULL,260
National American University-Colorado Springs South,3,3,NULL,213
Globe University-Appleton,3,3,NULL,138
Salter College-Chicopee,2,3,NULL,134
Chamberlain University-Missouri,3,3,1,560
Chamberlain University-Texas,3,3,0.4545,639
ITT Technical Institute-Oakland,2,3,0.8591,173
Continental School of Beauty Culture-Mattydale,1,3,NULL,217
Carrington College-Ontario,2,3,0.5268,406
Regency Beauty Institute-Copperwood,1,3,NULL,86
Regency Beauty Institute-Little Rock,1,3,NULL,72
Regency Beauty Institute-Baltimore Golden Ring,1,3,NULL,54
Regency Beauty Institute-El Paso,1,3,NULL,82
Regency Beauty Institute-Jacksonville Regency,1,3,NULL,30
Regency Beauty Institute-Knoxville,1,3,NULL,24
Regency Beauty Institute-Fayetteville,1,3,NULL,30
Regency Beauty Institute-Lansing,1,3,NULL,27
Regency Beauty Institute-Jacksonville Orange Park,1,3,NULL,45
Regency Beauty Institute-Crystal Lake,1,3,NULL,71
Regency Beauty Institute-Manassas,1,3,NULL,52
Regency Beauty Institute-Castleton,1,3,NULL,34
Regency Beauty Institute-North Nashville,1,3,NULL,66
Regency Beauty Institute-Round Rock,1,3,NULL,81
Regency Beauty Institute-Merrillville,1,3,NULL,86
Regency Beauty Institute-Roanoke,1,3,NULL,49
Regency Beauty Institute-Toledo,1,3,NULL,23
Regency Beauty Institute-SW Houston,1,3,NULL,74
